PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
fix: Fix typos,781,MERGED,2023-01-08T18:43:45Z,2023-01-10T14:28:52Z,2023-01-10T14:28:51Z,2023-01-10T14:28:51Z,AlexSaplin,0,[],2,1 days 19:45:06
fix: Add BUSL to tokenization contracts,784,MERGED,2023-01-10T12:28:17Z,2023-01-10T14:21:35Z,2023-01-10T14:21:31Z,2023-01-10T14:21:31Z,AlexSaplin,0,[],2,0 days 01:53:14
chore(master): release 1.17.1,785,MERGED,2023-01-10T14:22:28Z,2023-01-11T09:36:09Z,2023-01-11T09:35:39Z,2023-01-11T09:35:39Z,AlexSaplin,0,[],2,0 days 19:13:11
chore: Update Github Workflow to publish at NPM registry,787,MERGED,2023-01-11T10:50:00Z,2023-01-12T11:21:26Z,2023-01-11T11:53:24Z,2023-01-11T11:53:24Z,AlexSaplin,0,[],2,0 days 01:03:24
Fixed broken link in documentation,790,MERGED,2023-01-12T06:16:56Z,2023-01-12T14:12:59Z,2023-01-12T14:12:59Z,2023-01-12T14:12:59Z,AlexSaplin,0,[],2,0 days 07:56:03
Certora Review,791,CLOSED,2023-01-12T15:08:44Z,2023-01-12T15:08:54Z,2023-01-12T15:08:54Z,,AlexSaplin,0,[],2,0 days 00:00:10
Certora Review,792,MERGED,2023-01-12T15:09:26Z,2023-01-16T07:09:29Z,2023-01-16T07:09:29Z,2023-01-16T07:09:29Z,AlexSaplin,0,[],2,3 days 16:00:03
Add V3.0.1 audits and formal verification date to README,794,MERGED,2023-01-13T15:00:57Z,2023-01-20T13:45:41Z,2023-01-20T13:43:35Z,2023-01-20T13:43:35Z,AlexSaplin,0,[],2,6 days 22:42:38
Soften IERC20 versioning,795,MERGED,2023-01-16T09:00:33Z,2023-01-16T09:15:00Z,2023-01-16T09:14:59Z,2023-01-16T09:14:59Z,AlexSaplin,0,[],2,0 days 00:14:26
Certora formal verification of v3.0.1,796,CLOSED,2023-01-24T11:37:51Z,2023-01-25T18:49:10Z,2023-01-25T18:49:03Z,,AlexSaplin,0,[],2,1 days 07:11:12
Certora Review - pulling changes,797,CLOSED,2023-01-25T09:35:36Z,2023-01-25T11:02:28Z,2023-01-25T11:02:28Z,,AlexSaplin,0,[],2,0 days 01:26:52
Certora Review,798,CLOSED,2023-01-25T11:34:40Z,2023-01-25T11:40:27Z,2023-01-25T11:40:27Z,,AlexSaplin,0,[],2,0 days 00:05:47
Certora Review,799,MERGED,2023-01-25T12:02:54Z,2023-01-25T20:22:13Z,2023-01-25T20:22:13Z,2023-01-25T20:22:13Z,AlexSaplin,0,[],2,0 days 08:19:19
Certora Review (#799),800,CLOSED,2023-01-25T20:22:44Z,2023-01-30T09:57:57Z,2023-01-30T09:57:57Z,,AlexSaplin,0,[],2,4 days 13:35:13
fix: typo fix,801,MERGED,2023-01-26T15:01:56Z,2023-01-30T11:22:27Z,2023-01-30T11:22:27Z,2023-01-30T11:22:27Z,AlexSaplin,0,[],2,3 days 20:20:31
chore: bump revisions,802,CLOSED,2023-01-27T12:30:24Z,2023-02-27T14:25:51Z,2023-02-27T14:25:26Z,,AlexSaplin,0,[],2,31 days 01:55:02
Certora Review,803,MERGED,2023-01-29T11:34:04Z,2023-01-30T09:58:31Z,2023-01-30T09:58:31Z,2023-01-30T09:58:30Z,AlexSaplin,0,[],2,0 days 22:24:27
Certora Formal Verification 3.0.1,806,CLOSED,2023-01-30T09:59:19Z,2023-01-30T10:03:32Z,2023-01-30T10:03:32Z,,AlexSaplin,0,[],2,0 days 00:04:13
Certora review of V3.0.1,807,MERGED,2023-01-30T11:07:00Z,2023-01-30T11:15:54Z,2023-01-30T11:15:54Z,2023-01-30T11:15:54Z,AlexSaplin,0,[],2,0 days 00:08:54
Certora review of V3.0.1 (#807),808,CLOSED,2023-01-30T11:16:18Z,2023-02-13T16:54:25Z,2023-02-13T16:54:24Z,,AlexSaplin,0,[],2,14 days 05:38:06
fix: expose error list and types at npm package,809,MERGED,2023-01-30T14:19:19Z,2023-01-31T10:56:57Z,2023-01-31T10:30:44Z,2023-01-31T10:30:44Z,AlexSaplin,0,[],2,0 days 20:11:25
Enforce prettier,810,MERGED,2023-01-31T10:04:39Z,2023-03-13T14:11:15Z,2023-03-13T14:11:11Z,2023-03-13T14:11:11Z,AlexSaplin,0,[],2,41 days 04:06:32
chore(master): release 1.17.2,811,MERGED,2023-01-31T10:31:55Z,2023-06-19T21:06:55Z,2023-01-31T14:54:18Z,2023-01-31T14:54:18Z,AlexSaplin,0,[],2,0 days 04:22:23
Certora Review,812,MERGED,2023-02-12T21:36:22Z,2023-02-13T16:54:59Z,2023-02-13T16:54:58Z,2023-02-13T16:54:58Z,AlexSaplin,0,[],2,0 days 19:18:36
Certora Review of V3.0.1,814,MERGED,2023-02-13T16:55:33Z,2023-03-13T09:00:28Z,2023-02-13T19:23:11Z,2023-02-13T19:23:11Z,AlexSaplin,0,[],2,0 days 02:27:38
fix: Dockerfile to reduce vulnerabilities,815,OPEN,2023-02-15T18:42:08Z,2023-02-15T18:42:12Z,,,AlexSaplin,0,[],2,
feat: Add zero IR strategy,818,MERGED,2023-03-03T12:50:46Z,2023-03-22T11:18:18Z,2023-03-22T11:18:14Z,2023-03-22T11:18:14Z,AlexSaplin,0,[],2,18 days 22:27:28
fix: zero ltv transfer,820,MERGED,2023-03-06T16:35:06Z,2023-03-23T11:04:35Z,2023-03-23T11:04:34Z,2023-03-23T11:04:34Z,AlexSaplin,0,[],2,16 days 18:29:28
fix: await emit,821,MERGED,2023-03-07T09:46:32Z,2023-03-07T17:51:58Z,2023-03-07T17:51:57Z,2023-03-07T17:51:57Z,AlexSaplin,0,[],2,0 days 08:05:25
fix: dont commuicate wrong flash premium,822,MERGED,2023-03-07T09:54:24Z,2023-03-14T08:54:37Z,2023-03-14T08:54:37Z,2023-03-14T08:54:37Z,AlexSaplin,0,[],2,6 days 23:00:13
Fix event checks in test cases,824,MERGED,2023-03-07T17:55:00Z,2023-03-13T14:13:12Z,2023-03-13T14:13:08Z,2023-03-13T14:13:08Z,AlexSaplin,0,[],2,5 days 20:18:08
update codeowners for repo management,825,MERGED,2023-03-07T19:18:38Z,2023-04-24T23:30:51Z,2023-03-08T14:21:42Z,2023-03-08T14:21:42Z,AlexSaplin,0,[],2,0 days 19:03:04
Certora - fixing failing job due to flag deprecation,826,MERGED,2023-03-13T08:49:31Z,2023-03-13T09:01:17Z,2023-03-13T09:01:17Z,2023-03-13T09:01:17Z,AlexSaplin,0,[],2,0 days 00:11:46
Fix Certora CI failing job due to flag deprecation,827,MERGED,2023-03-13T09:01:34Z,2023-03-13T11:42:49Z,2023-03-13T11:42:45Z,2023-03-13T11:42:45Z,AlexSaplin,0,[],2,0 days 02:41:11
chore(master): release 1.18.0,828,MERGED,2023-03-13T14:14:14Z,2023-06-26T20:53:05Z,2023-06-26T20:52:33Z,2023-06-26T20:52:33Z,AlexSaplin,0,[],2,105 days 06:38:19
fix: Return final withdraw amount in L2Pool withdraw fn,831,MERGED,2023-03-14T08:05:53Z,2023-03-15T10:57:27Z,2023-03-15T10:57:24Z,2023-03-15T10:57:24Z,AlexSaplin,0,[],2,1 days 02:51:31
3.0.2 Upgrade,832,MERGED,2023-03-14T08:55:17Z,2023-06-26T11:31:33Z,2023-06-26T11:31:33Z,2023-06-26T11:31:32Z,AlexSaplin,0,[],2,104 days 02:36:16
[WIP]: added aToken with delegation contract,835,CLOSED,2023-03-22T15:34:27Z,2023-03-23T08:23:32Z,2023-03-22T15:41:11Z,,AlexSaplin,0,[],2,0 days 00:06:44
Alternative to zero ltv transfer fix,836,CLOSED,2023-03-22T16:23:08Z,2023-03-23T11:05:40Z,2023-03-23T11:05:36Z,,AlexSaplin,0,[],2,0 days 18:42:28
fix: linting,837,MERGED,2023-03-23T11:26:59Z,2023-03-23T12:04:14Z,2023-03-23T12:04:13Z,2023-03-23T12:04:13Z,AlexSaplin,0,[],2,0 days 00:37:14
chore: bump revision,838,OPEN,2023-03-23T13:04:31Z,2023-03-23T13:04:33Z,,,AlexSaplin,0,[],2,
adding pr820 review,840,MERGED,2023-04-12T14:29:38Z,2023-06-22T08:54:59Z,2023-06-22T08:54:58Z,2023-06-22T08:54:58Z,AlexSaplin,0,[],2,70 days 18:25:20
Add v3.0.2 report and update v3 report,842,MERGED,2023-04-19T00:52:48Z,2023-06-22T08:50:21Z,2023-06-22T08:50:20Z,2023-06-22T08:50:20Z,AlexSaplin,0,[],2,64 days 07:57:32
Update L2Pool.sol,844,CLOSED,2023-04-27T10:29:32Z,2023-06-22T08:51:01Z,2023-06-22T08:51:01Z,,AlexSaplin,0,[],2,55 days 22:21:29
Update inconsistent comment,845,CLOSED,2023-04-27T17:57:42Z,2023-04-27T20:00:08Z,2023-04-27T20:00:08Z,,AlexSaplin,0,[],2,0 days 02:02:26
fix: remove default initialize,846,MERGED,2023-04-28T14:48:21Z,2023-07-04T10:00:01Z,2023-07-04T10:00:01Z,2023-07-04T10:00:01Z,AlexSaplin,0,[],2,66 days 19:11:40
Reduce repeated checks in the SupplyLogic.sol,847,OPEN,2023-05-05T10:41:59Z,2023-05-05T10:42:01Z,,,AlexSaplin,0,[],2,
Fix pragma in FlashLoanSimpleReceiverBase.sol,851,CLOSED,2023-05-25T23:40:31Z,2023-07-04T10:08:54Z,2023-07-04T10:08:54Z,,AlexSaplin,0,[],2,39 days 10:28:23
Enhance rounding for scaled tokens to mitigate minor insolvency,852,OPEN,2023-06-13T07:16:28Z,2023-06-18T20:03:15Z,,,AlexSaplin,0,[],2,
feat: document undocumented flags,854,MERGED,2023-06-18T12:38:13Z,2023-07-04T06:45:40Z,2023-07-04T06:45:39Z,2023-07-04T06:45:39Z,AlexSaplin,0,[],2,15 days 18:07:26
feat: add SafeERC20 dependency,859,MERGED,2023-06-30T18:39:59Z,2023-07-17T17:51:34Z,2023-07-04T07:48:25Z,2023-07-04T07:48:25Z,AlexSaplin,0,[],2,3 days 13:08:26
chore(master): release 1.19.0,860,MERGED,2023-07-04T06:46:34Z,2023-07-04T11:15:53Z,2023-07-04T11:15:24Z,2023-07-04T11:15:24Z,AlexSaplin,0,[],2,0 days 04:28:50
fix: Soften solidity version of FlashLoanBase contracts,861,MERGED,2023-07-04T10:08:25Z,2023-07-04T10:44:31Z,2023-07-04T10:44:27Z,2023-07-04T10:44:27Z,AlexSaplin,0,[],2,0 days 00:36:02
ci: Fix prepublish step,862,MERGED,2023-07-04T13:23:13Z,2023-07-04T13:58:43Z,2023-07-04T13:58:39Z,2023-07-04T13:58:39Z,AlexSaplin,0,[],2,0 days 00:35:26
chore(master): release 1.19.1,863,MERGED,2023-07-04T13:59:33Z,2023-07-04T14:34:55Z,2023-07-04T14:34:24Z,2023-07-04T14:34:24Z,AlexSaplin,0,[],2,0 days 00:34:51
ci: Fix command in release pipeline,864,MERGED,2023-07-04T15:09:05Z,2023-07-04T15:09:25Z,2023-07-04T15:09:22Z,2023-07-04T15:09:22Z,AlexSaplin,0,[],2,0 days 00:00:17
feat: add MutliCall,867,OPEN,2023-07-23T12:53:57Z,2023-08-13T12:49:17Z,,,AlexSaplin,0,[],2,
fix: Soften solidity version of openzeppelin dependencies,875,OPEN,2023-08-07T19:56:38Z,2023-08-11T02:15:38Z,,,AlexSaplin,0,[],2,
